Feliks Zemdegs,5.30,R U l U' R L' U' L D' y R U' R2' U' R y' U' R' U2 R U' R' U R U' U' R U R' U' F R U R' U' R U R' U' F' U' U' R U R' F' R U R' U' R' F R2 U' R' U2,CFOP,54,10.19,56,10.57,2
Feliks Zemdegs,6.51,R' D2 F R d' R U' R' D' L' U L U' L U L' U' U L' U L R' U2' R y' U' U' R U R' F' U F U2' R U R' U' U' R' U' U' R U R' U' R U R' U R U2' R U2' R' U' R U' R' U,CFOP,59,9.06,60,9.22,1
Feliks Zemdegs,6.04,r D' R' F R' U U' L' U L u U' R U2' R' U' R U R' U' R' F U F' U' R U R' U2' R U' R' U R U' l' U' L U' L' U2 l D' R U R' U' D R2 U' R U' R' U R' U R2,CFOP,57,9.44,57,9.44,0
Feliks Zemdegs,6.43,D L2' R U D' R' U' L' U L y U R' U2' R U R' U2' R d R' U' R d U U R' U' R U R' U2' R U' R' U' F U R U' R' F' R R2' F2 R U2' R U2' R' F R U R' U' R' F R2 U',CFOP,58,9.02,59,9.18,1
Max Park,4.71,U' D R' F R U R u' R' U' R y' R U' R' U D' R U' R' D U' R U' R' y' R' U' R2 U R' U R U' R' U' r U r' R U R' U' r U' r' R U R' F' R U R' U' R' F R2 U' R' U2,CFOP,58,12.31,60,12.74,2
Max Park,5.10,R F' D R' D R' d' L U U L' U' L U L' U R U' R' U y L' U L U U R U' R' d U R' U' F R U R' U' U U' F' U R U' R' U R' U' R3 U' R' U R U R2',CFOP,54,10.59,55,10.78,1
Max Park,4.02,D F' R' D D U' R2' U R u' R' U' U' R U' R U' R' d R U' R' U R U' R2' R R' F R F' U' U' R U R' U' R' F R2 U R' U' F' U,CFOP,45,11.19,45,11.19,0
Max Park,5.02,U' r' D' R2 D' L' U' R U R' U' L' U L y U D R U R' U D' R' U' U' R U R' U' R U R U' U' R' U R U' R' R U R' U' R U' R' F' U' F R U R' U U R U R' F' R U R' U' R' F R2 U' R',CFOP,66,13.15,67,13.35,1
Max Park,6.01,R2' U R U R' F R U' D R U' U' R' d R' U' R2 U' R' F U' F' U R U' R' F U' F' U U' R U R' U R' F R F' R U' U' R' U' R2' U' R U' R U R' U R2 D' U R U' R' D,CFOP,59,9.82,59,9.82,0
Max Park,5.50,D' F r D' R' F U R U' R' U' R U R U' R' U' y' R U' R' U R' U' U' R L' U L R' U' R U y R U' R' U R U' R' U' F R R' U' U R U R' U' F' U' R U' R' U U R U R' U U R U R' U R U' R',CFOP,68,12.36,70,12.73,2
Max Park,4.90,D D U r U' r2' R U' R' u' d R' U' R U y L U L' d R U R' R' U R d' U' R U R' U R U R' U' R U' R' F' U' F R U R' R U R' U' R' F R2 U' R' U' R U R' F' U',CFOP,59,12.04,60,12.24,1
Max Park,4.28,R' D' R2 D' R U' R' U' R U' R U' R' U' F U' F' U R U' R' U U R U' R' r U' r2 U r2 U r2 U' r U' R2 U R' U R' U' R U' R2 D U' R' U R D',CFOP,51,11.92,51,11.92,0
Max Park,6.36,r' D R' D L' D y' R U' U' R' L U' L' R' U' R U U R U' R' L' U L y' L U L' U R U' R' U' F' U' F U U r R2' U' R U' R' U U R U' r' R R' d' F R2 u R' U R U' R u' R2' U',CFOP,62,9.75,64,10.06,2
Max Park,4.40,R' D U x' U' D U' R U' D y' L' R U' R' L U R' U' R U U R' U R y' R U' U' R' U R U' R' U r U R' U' r' R U R U' R' U' R' U R' U' R3 U' R' U R U R2',CFOP,54,12.27,57,12.95,3
Luke Garrett,3.62,F' R' L U2 L' D U R U' L' U' L R U2' R' U R' F R F' U' U' R' U R U' R U R' U R U2' R' F R U R' U' F' U,CFOP,40,11.05,40,11.05,0
Yiheng Wang,5.51,U' B2 R' F R U' y' r U2' r' y R U' R' U R U' R' y R U' R' L U L' U L U2 L2' U' L2 U' L' U r U R' U R U2' r' U' F' U' F R2 u R' U R U' R u' R2' U2',CFOP,52,9.44,55,9.98,3
Yiheng Wang,5.36,D' R U r' D' R U' R' U R U R' U' R U2' R2' U' R2 U' R' U' L' U2 L U2' L' U L2 U' L' U L U2 L' U L U' L' U R' U' F' U F R U' R U R' U' D R2 U' R U' R' U R' U R2 D' U' U',CFOP,63,11.75,63,11.75,0
Yiheng Wang,6.42,U r2' U2' x U R' F D U L' U' L U' L' U L y U' R U' R' U R U' R' y R U' R' y' U' L' U' L U L' U' L U2 R U' R' U2 R U' R' U' r U2 R' U' r' R2 U R' U' r U' r' U' R2' F2 R U2 R U2' R' F R U R' U' R' F R2 U,CFOP,72,11.21,76,11.84,4
Yiheng Wang,6.15,R' D2 x' D' F' U' L' R U' R' y U' L' U L U2' L U L' y' U L' U' L U' R' U R U R' U R U' R' U R U2' R' U' R U' R' U2' R U R' F' U' F U R R U R' U R U R' F' R U R' U' R' F R2 U' R' U2 R U' R',CFOP,69,11.22,72,11.71,3
Yiheng Wang,5.33,F R' U R' B' D2 R' U R' U R y' U R' U R U' R' U' R U' L' U L y' U R U R' y U R U R' R' F R U R' U' F' U R R U R' U' R' F R2 U' R' U' R U R' F',CFOP,54,10.13,57,10.69,3
Aryan Chhabra,4.81,R' F R D R' D' R U' R' L' U L U2' L' U L y R U' R' U R U R' d' R U' R' U' R U R' U U' U R' U' F' U F R M2' U' M U2' M' U' M2' U2',CFOP,48,9.98,49,10.19,1
Yusheng Du,4.87,U' R2' F' D R' U D' R U' R' y' U' R U' R' d U R' U' R U' R U' R' U R U' R' U R U' R' y' R U' R' U' R U R' R U2' R' U' R U' R' R' U R' U' R3 U' R' U R U R2',CFOP,56,11.50,58,11.91,2
Yiheng Wang,5.20,U' F D' F R U' L' U' L R' U R U' L' U' L y' R' U' R U' L' U' L U2 L' U' L U' R U' R' U R U' R' U R U' R' U r U R' U R U2' r' U' x' R2 D2 R' U' R D2 R' U R' x U2,CFOP,58,11.15,61,11.73,3
Yiheng Wang,5.41,R' U' R' F R U D2 R D' R U' R' y U' R U R' d' R' U' R U' L' U L U2' L' U L R U R' U' R U R' U' r U R' U R U2' r' U' F R U' R' U' R U R' F' R U R' U' R' F R F' U2,CFOP,62,11.46,63,11.65,1
Yiheng Wang,6.98,r' R' F B' U R U2' y R U R' y' L' U' L R U' R' U y' U R' U' R U L' U L U L' L L' U L U' L' U L U U' f R U R' U' R R' R U R' U' f' U x' R2 D2 R' U' R D2 R' U R' F,CFOP,60,8.60,64,9.17,4
Yiheng Wang,6.24,R r2' U' R' F R D L y' U' R' U' R d U R' U R U' R' U' R2 U' R' y U' L U' L' U' F U' F' U2 L' U' L U r U r' R U R' U' r U' r' U' x' R U' R' D R U R' D' R U R' D R U' R' D' F,CFOP,64,10.26,67,10.74,3
Yiheng Wang,5.54,F r' R F R2 D L U D L' U L2 U' L' U L' U L d' L U' L' y' R' U R U' R U R2' F R F' S R U R' U' R' F R f' U x' R U' R D2 R' U R D2 R2' F,CFOP,52,9.39,54,9.75,2
Jiazhou Li,3.26,R2' F R U L' U L D2' y U2 L' U' L U' R U R2' U R R U R' U' R' F R F' R' U' R U' R' U2' R U2,CFOP,34,10.43,35,10.74,1
Brody Lassner,4.00,U' r U' L' U' D R' L' U' L U' R' U2' R U R' U' R U2 R U' R' U2 R U' R' U' F U R U' R' F' U',CFOP,34,8.50,34,8.50,0
Tymon Kolasiński,4.87,U R2 U R2' L2' U r U' r' D R' U2' R U R' U' R d' R' U' R U' U' R U R' U R U' B U' B' R' L' U R' U2 L U' L' U2 L R,CFOP,43,8.83,43,8.83,0
Juliette Sébastien,6.05,R' U' R' D R2 y U' R' U R S' L S U2 U' R U2' R' U' R U R' U' L' U' L U F R U R' U' F' U' F R U' R' U' R U R' F' R U R' U' R' F R F',CFOP,50,8.26,51,8.43,1
Juliette Sébastien,7.33,U R' F D' R U' y' R' U2' R U R' U' R U L2 y' U' R U' R' U' R U R' U2' R' U' R U R' U2' R y' R U' R2' F R F' r' U r2 U' r2' U' r2 U r' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U',CFOP,65,8.87,68,9.28,3
Juliette Sébastien,6.94,U R2' B' D R' U' D L U2 L' U2 R' U' R U R' U' R U R' U' R y' U' R U' R2' U' R y' y U2 R U' R' U d R' U' R U' R' U' R U2 R D R' U' R D' R2' U R U' R' U R U2',CFOP,56,8.07,59,8.50,3
Juliette Sébastien,5.69,D' L' R' D2 R U L U' L' U R U' R2' U R y' R' U2' R U' R U2' R' U' R U R' U' R' U' R' F R F' R' F R F' U R U' R U R' U R' U' R2 U' R' U R' U R U2',CFOP,54,9.49,55,9.67,1
Juliette Sébastien,6.20,D' r' R U R D R2' y' L U2 L' U R' U R' F R F' R y' U R U' R' U R' U2' R U' R U' R' U d R' U' R U R U2' R' U' R U' R2' U' R U' R' U2 R U',CFOP,50,8.06,52,8.39,2
Yiheng Wang,5.63,D2 F' R' D L D' U R' U R L' U L y R' U R U' R' U' R U2' y L U L' U' L' U L U' L' U L U' L' U L U' L U L' U L U2 L' U2' R U R' F' R U R' U' R' F R2 U' R' U',CFOP,59,10.48,61,10.83,2
Yiheng Wang,5.61,U2 l U D' R U' D L U L' L' U L U' L' U' L U R U' R' U2 R U' R' U R' U R U R' U R U' R' U R U2 L F' L' U' L U F U' L' U R U R' F' R U R' U' R' F R2 U' R' U,CFOP,62,11.05,62,11.05,0
Yiheng Wang,5.71,l F R D2 R F R U' R U' R' U' D' R' U R d' L' U L U R U' R' y U' L' U L R U2' R2' F R F' U' r R2' U' R U' R' U2' R U' r' R U x' R U' R D2 R' U R D2 R2 x U2,CFOP,57,9.98,60,10.51,3
Yiheng Wang,6.19,B' D F R' D L2' U' L y R U' R' U2' L' U L U' L' U L y' L' U L U L U L' U2' L U L' y U2' L' U L U L' U L U' L' U L U R' U' R U' R' U2' R U2' R U' R' U' R U R D R' U' R D' R' U2 R' U',CFOP,67,10.82,70,11.31,3
Yiheng Wang,5.84,L U2 R' U' x' U' D L D' D' L' U L y R U' R2' U R U y' U R' U2' R U' R' U R y L' U L y' U R U' R' U2' U' U l U' l2' U l2 U l2' U' l R U R' F' R U R' U' R' F R2 U' R' U,CFOP,59,10.10,64,10.96,5
Luke Garrett,3.53,F D' F' R2 U' R U' R' D R U' R' y' U F' U' F U' R U R' U' y' R U' R' U' R U R' R' U' F U R U' R' F' R U,CFOP,38,10.76,40,11.33,2
Dylan Miller,4.60,F' B D' R' U' D2 L' U L R U' R2' U R y R' U' R y' R U2' R' U2 R U' R' U' r U r' U R U' R' U R U' R' r U' r' R U R' U R' U' R2 U' R' U R' U R U',CFOP,53,11.52,55,11.96,2
Dylan Miller,4.70,L D R U' D r U' r2' U' R U M' y' R' U R U' f R f' U L' U' L R U' R' F U' F' U' F U R U' R' F' U' R' U2 R' D' R U' R' D R U R U' R' U' R,CFOP,52,11.06,53,11.28,1
Dylan Miller,4.31,B2 R2' D R U L' U L R' U R y' R U' R' U D R U' R' D' R U R' U R U R' y U R U2' R' U2 R U' R' R' U2' R U R' U R U2',CFOP,43,9.98,45,10.44,2
Yiheng Wang,5.05,U' x' U L2' D2' U2 L U2 R U2 R' U' R U R' y R U' R' U R U R' U r U2 R' U' R U' r' U R U R' U' D R2 U' R U' R' U R' U R2 D' U2',CFOP,46,9.11,48,9.50,2
Yiheng Wang,6.24,L' x' F' D' R D' L' U y' U R' U' R U' R' U R U' L' U L2 U' L' U R U2' R' U2 L' U' L R U R' y' U R' U' R U2 F U R U2 R' U' R U2 R' U' F' R' U2' R U2' R' F R U R' U' R' F' R2 U',CFOP,62,9.94,65,10.42,3
Yiheng Wang,5.44,R' D F R' L2' U R' U R U D L' U L y' U R U' R' R' U' R U R' U' R U L' U' L U L' U' L R U R' U R' F R F' R U2 R' U' F' U' F R2 u R' U R U' R u' R2',CFOP,57,10.48,58,10.66,1
Yiheng Wang,6.56,U2 F' L D' F' R U2 R y' R' U R L U L2' U' L y U' R' U' R U' R' U' R F U' F' U' L' U L U2 r U' U' R' U' R U' r' R' U R U' R' F' U' F R U R' U' R U' f R f',CFOP,57,8.69,59,8.99,2
Yiheng Wang,5.51,D' L2 F' D' R D2 y R U' R' y' U R U2 R' U' R U R' y' U' L' U L U' L' U' L U y' U R U2' R2' U' R2 U' R' U' F R U' R' U' R U R' F' U' L' U' L F L' U' L U L F' L2' U L U2,CFOP,59,10.71,63,11.43,4
Tymon Kolasiński,4.44,l U D' R L' y' L' U' L U R U' R' D' R U R' U R U' R' U R' U2' R U' R' U R R U R' U' M' U R U' r' U2' R' F R U R' U' R' F' R2 U' R' U2 R U2',CFOP,52,11.71,53,11.94,1
Dylan Miller,5.55,D2 r R' D' R2 D U2 y' R U' R' U' L U L' U' R U R2' U' R U2 L' U L U' L' U' L U' R U' R' U2 R U' R' U U2' r' U r2 U' r2' U' r2 U r' U R2 U' R2' D R2 U' R2' U R2 U D' R2' U',CFOP,61,10.99,62,11.17,1
Dylan Miller,5.56,F2 D R L F' L' U' D L' D' R' U R y' U' R U2' R' r' U' R U M' R U' R' U R U' R' U2 R U' R' y' U D R U' R' D' U2' R U' R' U R U' R' U2 R U' R' U' r' U2' R U R' U r U2',CFOP,60,10.79,62,11.15,2
Dylan Miller,5.45,R F' D R' U' R' y' R' F R2 U R' y' R U R' F U F' U R U R2' U2' R2 U' R' U' R U R' U2' R U R' U' R' F R2 U R' U' F' U2 R U R' U' R' F R2 U' R' U' R U R' F' U',CFOP,57,10.46,59,10.83,2
Dylan Miller,5.50,R U' r U' R' F R D R' U R y' R U' R' U2 y' R' U' R L U' L' R U' R' y' U' L' U' L U L' U' L U F' U' L' U L F U' R U' R2' D' R U R' D R U' R U' R' U R U R' U2,CFOP,58,10.55,61,11.09,3
Dylan Miller,6.70,D' L R D' F R y' L' U L U' L' U' L y U' L' U2 L U2' L' U L R U' R' U R U' R2' U R d' R U' R' r' U2' R U R' U r U R' U' F' R U R' U' R' F R2 U' R' U' R U R' U U2' U2 R U2',CFOP,63,9.40,65,9.70,2
Max Park,3.62,D r' R D D R' F U' F' R' U' R u' y' U' R U' R' U R U' R' U L U' L' U r U R' U' r' R U R U' R',CFOP,36,9.94,37,10.22,1
Luke Garrett,3.67,D R' D R y' R' U R U' R U R' L U' L' L' U2 L U L' U' L R U' R' U R U' R' U' U' U' F R' F' r U R U' r',CFOP,39,10.63,40,10.90,1
Ruihang Xu,4.43,L D' L' R2 U' R' y' U R' U' R U D L' U L D' y' U' R U2' R' U R U' R' D' R U' R' U2 R U' R' D R' U' F' U F R M2' U' M U2' M' U' M2' U',CFOP,47,10.61,49,11.06,2
Ruihang Xu,5.39,D B L2 U' R' F R2 U R' y' U' R U' R' L U2 L' y' U' R' U R U' R' U' R U' R' F R F' U R U R' U' U r' U r2 U' r2' U' r2 U r' R' D R U2 R' D' R U R' D R U R' D' R U',CFOP,60,11.13,62,11.50,2
Ruihang Xu,5.25,F' R2' F R D2' y R' U2' R y' R U' R2' U2' R L' U L U2 R U2' R2' F R F' y U2' R R' U R F R U R' U' F' R' F' r U R' U' r' F R2 U R' F' R U R' U' R' F R2 U' R' U2,CFOP,56,10.67,59,11.24,3
Ruihang Xu,6.28,F L2' D' L R' F R U' U R' F' R U' R' F R u U' U U' U U' U' R U R' L' U L y U2' R U R' U R' F R F' U R U2' R2' U' R2 U' R' R' U' R U' R' U2 R U2' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U,CFOP,73,11.62,74,11.78,1
Ruihang Xu,5.02,R2 u' R U R U2' R' U2 R U' R' U' R' D R U R' D' R y U R U' R' y U L' U' L U2 R U' R' U2 R U' R' U r' D' r U' r' D r2 U' r' U r U r' U2' R' d' F R2 u R' U R U' R u' R2',CFOP,62,12.35,64,12.75,2
Tymon Kolasiński,5.06,U2' L R U x' U R' y' R U' R' U' L U L' u' R U R' E' U' R U' R' U R U' R' D' U R' U' R U' R' U2 R R' U' R' D' R U' R' D R U R' D' R U R' D R2 U,CFOP,53,10.47,55,10.87,2
Tymon Kolasiński,6.85,x' D R U' r R2' F2 R' U' R U L' U L d' U' R U R2' U2' R U' L' U2 L d R' U R R U' R' U R U' R' U2 R U R' U' R' F R2 U R' U' F' U2 R2 U R' U R' U' R U' R2 D U' R' U R D' U,CFOP,64,9.34,65,9.49,1
Tymon Kolasiński,5.91,L x B U' R2 u L' R' F R2' U' R' u' L' U L2 U L' U L U L' d R' U' R2 U2' R' U' R' U' R y U2 R U2' R' U' R U R' U R U2 R' U' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U',CFOP,63,10.66,65,11.00,2
Tymon Kolasiński,5.75,U D L F U R u U' L' U' L R U' R' U R U R' y R U' R' U R U R' y R U R' U' l' U' l L' U' L U l' U l U R' U R' U' R D' R' D R' U D' R2 U' R2' D R2 U,CFOP,57,9.91,59,10.26,2
Brina Sun,5.89,D2 L F R' f R f' R U R' y L U2 L' U' L U2 L' U' R' U' R2 U R2' U' R y' R' U R U' F' r U R' U' r' F R U2',CFOP,38,6.45,40,6.79,2
Brina Sun,6.60,D R' B' R2 U' F L F D U R U' R' U2' L' U L U L' U L U' L' U L y R' U R R' F R F' R U' R2' F R F' U' F' r U R' U' r' F R U' R2 U R' U R' U' R U' R2 D U' R' U R D' U2',CFOP,64,9.70,65,9.85,1
Brina Sun,5.70,D L R' F D' U2 L l U L' U' M' R U2' R' f R f' y' R U R' U2 R U' R' U' R' R R' U' R U2 R' U' R U R U2' R2' U' R2 U' R2' U2' R U',CFOP,46,8.07,47,8.25,1
Brina Sun,7.18,F2 D2 R U' D R' u' U2 L' U' L y U' U' R U' R' U R' U' R U L' U L U' L' U' L U2' L U L' U' L U L' U' L U L' U2 R U2' R2' F R F' L' U' L F L' U' L U L F' L2' U L U2,CFOP,61,8.50,62,8.64,1
Brina Sun,6.63,F U F R' D2 F' D2 L U L' U' L U L' y' R' U' R U' L U2 L' U' L U2 L' U2' S' R U R' U' R' F R F' U S U' M2' U M U2' M' U M2',CFOP,45,6.79,46,6.94,1
Brina Sun,8.43,L2' D R2 D R' F R D y' R' U R u' U' y' R U' R2' U R y' U' L' L L' U' L U2' L' U L y U R U R' U2 R U' R' l' U' L U l F' L' F U' x R' U R' D2 R U' R' D2 R2 x' U2,CFOP,55,6.52,61,7.24,6
Brina Sun,6.16,D' R' F' D2 U' F2 U' L' U2 L R' U' R R U' R' U2 y' R' U' R U' R U' R' U2 y' R' U' R U2' y L' U2 L U' L' U L U' R' F U R U' R2' F' R2 U R' U' R U2',CFOP,50,8.12,53,8.60,3
Brina Sun,11.53,B' R' U' D R' F U' L U L' R U' R' L U L' U2 R' U' R R U2' R' y' R U2' R' y R U2' R' U R U' R' U' L U2 L' U' L U L' U' r U R' U R U2' r' U R' d' F R2 u R' U R U' R u' R2' U2',CFOP,63,5.46,65,5.64,2
Brina Sun,6.81,D R2' D2 F2 R D2 L U2 L' U R U R' U2 R U' R' U R' U R L' U L U' R' U R U2' f R f' U' R U R' U R U' R' U' R' F R F' U' x R' U R' D2 R U' R' D2 R2 x' U',CFOP,56,8.22,58,8.52,2
Brina Sun,6.84,U' F L F U' R2 U' L' U L U L U L' R' U2' R L' U2 L R' U R' U' F' U F R2 U' R U R' U' R U R' U2' F R U' R' U' R U R' F' M2' M M' U M U2' M' U M2' U',CFOP,56,8.19,56,8.19,0
Brina Sun,6.76,D2 R F D F2 U' D y' R U' R2' U R U' L F' L' F L U L' U L' U2 L U L' U' L y' U2 R' U' R U' R' F R U R' F' R F U' F' U' R' U2 R' D' R U' R' D R U R U',CFOP,56,8.28,58,8.58,2
Brina Sun,6.76,L F D' U' R' F R2 D2 y' L U' L2' U' L y U' L' U L U R U R' L' U2 L U R' U' R U2 L F' L' F L' U' L f R U R' U' f' M2' U' M' U2' M U' M2' U,CFOP,50,7.40,52,7.69,2
Brina Sun,7.04,F' R F R2 D F L F y' L U2 L' U R U' R' U R U' R' U R U' R' L' U L U' y' R U2' R' L U' L' R U R' U R U' R' U2' U2 R U2' R2' F R F' R U2' R' U',CFOP,52,7.39,54,7.67,2
Feliks Zemdegs,4.43,r U' r' U' x' R' U2' R D' R U R' U' L U L' y' R U2' R' U R' F R F' U' U' R U R' U R U R' U2 R U' R2' D' R U' R' D R,CFOP,42,9.48,44,9.93,2
Feliks Zemdegs,4.40,R' F R F' R U' R' D' y R' U' U' R' U R U' R' U' R y R' U R y' R U' R' U' R U R2' U' R U' R' U2 R x' R2 D2 R' U' R D2 R' U R',CFOP,43,9.77,47,10.68,4
Feliks Zemdegs,5.29,D l D' R' D2 F U' D U' L' U L y U' R' U R U' R' U' R y' R U' R2' U' R2 U R' U2' R U' R' U R U' R' U' F U F' R' F R U' R' F' R U2,CFOP,47,8.88,49,9.26,2
Feliks Zemdegs,6.16,D L D U' R U y' R U R' U' L U2 L' U' L' U L U' L' U' L y U' R U R' U' R' F R F' R U2' R' U' U' R2' F' R U2' R U2' R' F U' R U R' U' R U2,CFOP,50,8.12,52,8.44,2
Feliks Zemdegs,4.70,U' R' F R L2' D' D' R U2' R' F U' F' R y' R2' d' U' R U' R2' F R y' U' R' U' R U R' R' U' R U' R' U2' R2 U R' U R U2' R',CFOP,41,8.72,43,9.15,2
Tymon Kolasiński,4.11,U D' L R F R' D R' U R D U d R U' R' U R' U' R L' U' L d' U' F' U' F U U R U' R',CFOP,33,8.03,33,8.03,0
Tymon Kolasiński,4.40,D' R2' U' R D R' U2 R U' R2' U R U R' D' R U' R' D R U R U' R' d R U' R' U' U2 R' U' R U' R' U R U R' F' R U R' U' R' F R2 U2',CFOP,48,10.91,48,10.91,0
Brian Johnson,4.54,D L2' B D R2' U' L' U L U' L U L' U L' U L y' L U L' U' R' U R U' R' U' R y' R' U' R U x R2' D2 R U R' D2 R U' R,CFOP,41,9.03,44,9.69,3
Lukas Shelley,5.48,D R' F D2 R U' D2 R U' R' U R U R' U' y R U2' R2' U' R y' L' L U' y L U L' U L U' L' U R U2' R2' F R F' U' R' U' R U R' F' R U R' U' R' F R2 U',CFOP,52,9.49,55,10.04,3
Lukas Shelley,5.42,L R' B' U' D R2' U R L U L' U y' R' U R U L' U2 L U L' U' L R U' R' U R U' R' U F' U F U R U' R' U R U2' R' F R U' R' U' R U R' F' R U R' U' R' F R F',CFOP,59,10.89,60,11.07,1
Lukas Shelley,5.75,R' D2 L2 y U R' F R R' F R U R U' R' U R U' R' U R U' R' y y R U R' U2 R U' R' U' y' U R U R' U' R U' R' U2 R U' R' R' U' F' U R R' F R U,CFOP,51,8.87,55,9.57,4
Lukas Shelley,5.39,R D R D R2' U' D y L' U2 L U' R U' R' U R U R' y U' R U R' U F' U' F U R' U2' R U' R' U R R U R' F' R U R' U' R' F R2 U' R' U,CFOP,48,8.91,50,9.28,2
Lukas Shelley,5.37,R2 D' L D' R' D2 R U R' U y' R U R' U2' L U' L2' U L y' L' U' L U2' L' U L U' U' R U R D R' U' R D' R' U2 R' U' R U' R' U,CFOP,44,8.19,46,8.57,2
Matty Hiroto Inaba,4.76,R' D2 R' F' U' D' L' U2 L U L' U' L y R U2' R' U' R U R' F U' F' R' U' R y' U2 R U2' R' U2 R U' R' U2' R U R' U R' F R F' R U2' R' U,CFOP,47,9.87,49,10.29,2
Matty Hiroto Inaba,5.52,r' D' R' F R2 y R U' R' U u' L' U L D F' U' F L U2 L' y' U R' U2' R U' R' U R U' l' U' L U' L' U L U' L' U2 l U R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R,CFOP,59,10.69,61,11.05,2
Matty Hiroto Inaba,3.90,U r2' R2 u' R' U' R2 U2' R' U' D L' U' L U' L' U L d' U' R U R' U R U R' U' R' F R F' U R' U R' U' R2 R U' R' U R U R2',CFOP,45,11.54,45,11.54,0
Matty Hiroto Inaba,5.55,U D F2 U' L' R U L' U L y' R' U2' R2 U R' U' L' U L L' U L U L' U' L U' U' F R U' R' U' R U R' F' U' R2' F2 R U2 R U2' R' F R U R' U' R' F R2 U',CFOP,54,9.73,55,9.91,1
Matty Hiroto Inaba,6.84,D U r R' U' x' U' D L' U' L U' L' U L R' U R U' R' U R y' R' U R U' R' U' R U' L' U L U2' L' U L U' F R U R' U' F' U2 U r U' r U' U' R' F R U2' r2' F U2',CFOP,57,8.33,59,8.63,2
Allison,9.32,U R2 U r U' r' D' R U R2' U' R U R2 U' R2' U R U' R2' F R L' U L y' U R U2' R' U' R2' U' R U' R' U R U' R' U' R U' R' U R U R' U' R U R' U R' D' R U R' D R U',Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,1
Allison,7.95,F U' R2 x D U2 F R' R' U R U' R' U' R U' R' U R F R U' R' y' U R' U2' R U R' U2' R U R U2' R' U R U' R' R U2' R2' U' R2 U' R2' U2' R,Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,2
Allison,9.76,D' L' U D y F L' R' F2 y U R U' R2' f S' R L' U L y' R' U U' U R U2' R2' R' U' R U' R' U R U2 R U R' U R U2' R',Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,3
Allison,9.38,D' R' D L2 B' F' R' R R U' R' d' L U' L' U' R U' R' U' R' f' S R U y' U R U2 R U' R2' U2' R U2 R' U2 R U' R' U R' U' R U' R' U2 R,Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,1
Allison,12.49,L' U R D' F2 r2' y R2 U' U U' U R U R' U R d' L U L2' U L' U L2 F L' y' U' U' R' U' R R' R U R' U' R2 U R U R U' U' R' U R U' M U' M' F R' R2 U R' U' F' R r' U M',Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,2
Luke Garrett,4.88,U2 R' D' R D2' R' D U L U' L' U' R' U R2 U' R2' U' R U' R' U' R U' L' U L2 F' L' F U R' U' F' U F R L' U R' z R2 U R' U' R2 U D R',CFOP,48,9.84,49,10.04,1
Luke Garrett,4.97,B' F R' D U R' U R U' R' D U L U2 L' U' L U L' U' L' U2 L U L' U' L y' R' U' R U R' U' R U' R U R' U' R' F R F' l' U R' D2 R U' R' D2 R2 x' U,CFOP,53,10.66,55,11.07,2
Luke Garrett,5.09,L2' R' D D' R D R' D' R U y' U R U R2' U' R y' R' U' R y' y U y' R' U2' R y U' R U R' y' U R R' U R U' R' U' U R' U' R' F R F' U R U',CFOP,45,8.84,52,10.22,7
Luke Garrett,4.86,R D' R2' D D L' U L F' U R U R' U' L' U L y' d R U R' y' U' R U' R' d' R U' R' U R U' R' U' U R' d' F R2 u R' U R U' R u' R2' U',CFOP,48,9.88,50,10.29,2
Luke Garrett,6.57,D' R' F' D F D' R U' R' U' R U' R' U R U' R' U L' U L y' L U2 L' R U' R' U' L' U2 L U L' U' L R' R r' U' M' U' R U r' U r U' R2' u' R U' R U R' D x' U2 L F' L' F',CFOP,60,9.13,62,9.44,2
Allison,10.74,R' D' R' U' L D' x' f' S R' U' U' F' U R U' R2 U R U' r U' r' y' U R' U R U U R U' R2' U' R U2 R' U' R U R' U' U' R U R' U R U2' R' U' R U' L' U R' U' L,Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,2
Allison,10.65,F R2 d' L' U' L' F R' U L' U' L U' F' U R U' R R U R U R U' R' L' U L y' R U R' U' R2 U R' U R' U' R U R' U2' R U U U' R' U2 R U R' U R' D' R U' R' D R U R,Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,1
Allison,9.94,R' U2' D B2' U' R2' U2 U' F U F U' R2 U' U R U' R' r U' r' y' R U' R' R U R' U R U' U' R2' U R U' R U2 R' U' R U R' U R U R' U R U2' R',Petrus,No STM row found,No STPS row found,No ETM row found,No ETPS row found,1
Ruihang Xu,4.80,u' F2 R y' D R' F R F' y R U R' U2 R U' R' y D R U2' R2' U' R2 U' R' D' U' U' R U2' R' U' R U' R' R U R' F' R U R' U' R' F R U' R' F R2 U' R' U' R U R' F',CFOP,55,11.46,58,12.08,3
